source,model_name,method,reasoning_type,context_length,evidence_position,evidence_density,distractor_similarity,n,exact_match_strict,answer_f1_strict,exact_match_relaxed,answer_f1_relaxed,exact_match,answer_f1,evidence_precision,evidence_recall,evidence_f1,citation_grounding
hotpotqa,qwen3:14b,direct,multi_hop,16000,end,medium,unknown,8,0.375,0.6674679487179487,0.375,0.6674679487179487,0.375,0.6674679487179487,1.0,0.5833333333333333,0.7071428571428572,1.0
hotpotqa,qwen3:14b,direct,multi_hop,16000,front,low,unknown,9,0.4444444444444444,0.6907407407407408,0.4444444444444444,0.7462962962962962,0.4444444444444444,0.6907407407407408,0.6666666666666666,0.5,0.5555555555555556,0.7777777777777778
hotpotqa,qwen3:14b,direct,multi_hop,16000,front,medium,unknown,5,0.2,0.5296969696969697,0.2,0.5296969696969697,0.2,0.5296969696969697,0.9,0.5,0.64,1.0
hotpotqa,qwen3:14b,direct,multi_hop,16000,middle,low,unknown,6,0.5,0.680952380952381,0.5,0.6777777777777778,0.5,0.680952380952381,1.0,0.8333333333333334,0.8888888888888888,1.0
hotpotqa,qwen3:14b,direct,multi_hop,16000,middle,medium,unknown,9,0.5555555555555556,0.7037037037037037,0.5555555555555556,0.7037037037037037,0.5555555555555556,0.7037037037037037,1.0,0.7055555555555555,0.8007936507936508,1.0
hotpotqa,qwen3:14b,direct,multi_hop,16000,scattered,low,unknown,12,0.8333333333333334,0.9047619047619048,0.8333333333333334,0.9047619047619048,0.8333333333333334,0.9047619047619048,0.9166666666666666,0.625,0.7222222222222222,0.9166666666666666
hotpotqa,qwen3:14b,direct,multi_hop,16000,scattered,medium,unknown,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.4722222222222222,0.6,1.0
hotpotqa,qwen3:14b,direct,multi_hop,4000,end,low,unknown,10,0.5,0.6166666666666667,0.5,0.6166666666666667,0.5,0.6166666666666667,0.7833333333333333,0.7,0.7233333333333334,1.0
hotpotqa,qwen3:14b,direct,multi_hop,4000,end,medium,unknown,4,0.0,0.48869047619047623,0.0,0.4553571428571429,0.0,0.48869047619047623,0.875,0.41666666666666663,0.55,1.0
hotpotqa,qwen3:14b,direct,multi_hop,4000,front,low,unknown,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8809523809523809,0.7142857142857143,0.7571428571428571,1.0
hotpotqa,qwen3:14b,direct,multi_hop,4000,front,medium,unknown,7,0.42857142857142855,0.5952380952380952,0.42857142857142855,0.5952380952380952,0.42857142857142855,0.5952380952380952,0.7380952380952381,0.3261904761904762,0.42857142857142855,0.8571428571428571
hotpotqa,qwen3:14b,direct,multi_hop,4000,middle,low,unknown,8,0.75,0.8333333333333334,0.75,0.8333333333333334,0.75,0.8333333333333334,0.9166666666666666,0.6875,0.7583333333333333,1.0
hotpotqa,qwen3:14b,direct,multi_hop,4000,middle,medium,unknown,4,0.25,0.6307692307692307,0.25,0.6333333333333333,0.25,0.6307692307692307,1.0,0.5416666666666666,0.65,1.0
hotpotqa,qwen3:14b,direct,multi_hop,4000,scattered,low,unknown,10,0.5,0.6704761904761904,0.5,0.6704761904761904,0.5,0.6704761904761904,0.8,0.5,0.6,0.8
hotpotqa,qwen3:14b,direct,multi_hop,4000,scattered,medium,unknown,5,0.8,0.8,0.8,0.8,0.8,0.8,1.0,0.39999999999999997,0.5533333333333333,1.0
hotpotqa,qwen3:14b,direct,multi_hop,8000,end,low,unknown,12,0.6666666666666666,0.7333333333333334,0.6666666666666666,0.7333333333333334,0.6666666666666666,0.7333333333333334,0.9722222222222222,0.875,0.9,1.0
hotpotqa,qwen3:14b,direct,multi_hop,8000,end,medium,unknown,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hotpotqa,qwen3:14b,direct,multi_hop,8000,front,low,unknown,7,0.5714285714285714,0.6857142857142857,0.5714285714285714,0.6857142857142857,0.5714285714285714,0.6857142857142857,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.8571428571428571
hotpotqa,qwen3:14b,direct,multi_hop,8000,front,medium,unknown,10,0.5,0.63,0.5,0.63,0.5,0.63,0.7,0.2833333333333333,0.38,0.7
hotpotqa,qwen3:14b,direct,multi_hop,8000,middle,low,unknown,10,0.5,0.5666666666666667,0.3,0.36666666666666664,0.5,0.5666666666666667,0.75,0.45,0.5499999999999999,0.8
hotpotqa,qwen3:14b,direct,multi_hop,8000,middle,medium,unknown,5,0.4,0.5333333333333333,0.4,0.5333333333333333,0.4,0.5333333333333333,0.9,0.6166666666666667,0.7180952380952381,1.0
hotpotqa,qwen3:14b,direct,multi_hop,8000,scattered,low,unknown,9,0.3333333333333333,0.6550264550264551,0.3333333333333333,0.6357142857142857,0.3333333333333333,0.6550264550264551,0.8333333333333334,0.5,0.611111111111111,0.8888888888888888
hotpotqa,qwen3:14b,direct,multi_hop,8000,scattered,medium,unknown,5,0.8,0.8,0.6,0.6,0.8,0.8,1.0,0.44999999999999996,0.6,1.0
hotpotqa,qwen3:14b,no_evidence,comparison,16000,front,low,unknown,2,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,comparison,16000,middle,low,unknown,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,comparison,16000,middle,medium,unknown,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,comparison,16000,scattered,medium,unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,comparison,4000,end,low,unknown,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,comparison,4000,end,medium,unknown,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,comparison,4000,front,low,unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,comparison,4000,middle,low,unknown,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,comparison,4000,middle,medium,unknown,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,comparison,4000,scattered,low,unknown,2,0.5,0.6666666666666667,0.5,0.6666666666666667,0.5,0.6666666666666667,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,comparison,8000,end,low,unknown,3,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.5833333333333333,0.3333333333333333,0.5555555555555556,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,comparison,8000,middle,low,unknown,2,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,comparison,8000,scattered,low,unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,comparison,8000,scattered,medium,unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,16000,end,low,unknown,9,0.3333333333333333,0.4074074074074074,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.4074074074074074,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,16000,end,medium,unknown,8,0.125,0.18154761904761904,0.125,0.18154761904761904,0.125,0.18154761904761904,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,16000,front,low,unknown,9,0.2222222222222222,0.3851851851851852,0.2222222222222222,0.3851851851851852,0.2222222222222222,0.3851851851851852,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,16000,front,medium,unknown,5,0.0,0.32761904761904764,0.0,0.32761904761904764,0.0,0.32761904761904764,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,16000,middle,low,unknown,6,0.0,0.09090909090909093,0.0,0.09090909090909093,0.0,0.09090909090909093,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,16000,middle,medium,unknown,9,0.1111111111111111,0.24074074074074073,0.1111111111111111,0.24074074074074073,0.1111111111111111,0.24074074074074073,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,16000,scattered,low,unknown,12,0.3333333333333333,0.3666666666666667,0.3333333333333333,0.3666666666666667,0.3333333333333333,0.3666666666666667,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,16000,scattered,medium,unknown,3,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,4000,end,low,unknown,10,0.1,0.20666666666666667,0.1,0.20666666666666667,0.1,0.20666666666666667,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,4000,end,medium,unknown,4,0.25,0.39285714285714285,0.25,0.4464285714285714,0.25,0.39285714285714285,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,4000,front,low,unknown,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,4000,front,medium,unknown,7,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,4000,middle,low,unknown,8,0.125,0.2875,0.125,0.2708333333333333,0.125,0.2875,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,4000,middle,medium,unknown,4,0.25,0.3125,0.25,0.3088235294117647,0.25,0.3125,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,4000,scattered,low,unknown,10,0.1,0.23333333333333334,0.1,0.23333333333333334,0.1,0.23333333333333334,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,4000,scattered,medium,unknown,5,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,8000,end,low,unknown,12,0.25,0.3111111111111111,0.25,0.3111111111111111,0.25,0.3111111111111111,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,8000,end,medium,unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,8000,front,low,unknown,7,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,8000,front,medium,unknown,10,0.0,0.12499999999999999,0.0,0.15,0.0,0.12499999999999999,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,8000,middle,low,unknown,10,0.4,0.4,0.4,0.4222222222222222,0.4,0.4,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,8000,middle,medium,unknown,5,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,8000,scattered,low,unknown,9,0.1111111111111111,0.31746031746031744,0.1111111111111111,0.3055555555555555,0.1111111111111111,0.31746031746031744,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,no_evidence,multi_hop,8000,scattered,medium,unknown,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa,qwen3:14b,oracle,comparison,16000,front,low,unknown,2,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0
hotpotqa,qwen3:14b,oracle,comparison,16000,middle,low,unknown,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hotpotqa,qwen3:14b,oracle,comparison,16000,middle,medium,unknown,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0
hotpotqa,qwen3:14b,oracle,comparison,16000,scattered,medium,unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0
hotpotqa,qwen3:14b,oracle,comparison,4000,end,low,unknown,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0
hotpotqa,qwen3:14b,oracle,comparison,4000,end,medium,unknown,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.65,1.0
hotpotqa,qwen3:14b,oracle,comparison,4000,front,low,unknown,3,0.3333333333333333,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6,1.0,0.8333333333333334,0.8888888888888888,1.0
hotpotqa,qwen3:14b,oracle,comparison,4000,middle,low,unknown,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8888888888888888,1.0
hotpotqa,qwen3:14b,oracle,comparison,4000,middle,medium,unknown,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,1.0
hotpotqa,qwen3:14b,oracle,comparison,4000,scattered,low,unknown,2,0.0,0.2777777777777778,0.0,0.2777777777777778,0.0,0.2777777777777778,1.0,0.5,0.6666666666666666,1.0
hotpotqa,qwen3:14b,oracle,comparison,8000,end,low,unknown,3,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.5833333333333333,0.3333333333333333,0.5555555555555556,1.0,0.8333333333333334,0.8888888888888888,1.0
hotpotqa,qwen3:14b,oracle,comparison,8000,middle,low,unknown,2,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.75,0.8333333333333333,1.0
hotpotqa,qwen3:14b,oracle,comparison,8000,scattered,low,unknown,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hotpotqa,qwen3:14b,oracle,comparison,8000,scattered,medium,unknown,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,16000,end,low,unknown,9,0.6666666666666666,0.8296296296296296,0.6666666666666666,0.8388888888888889,0.6666666666666666,0.8296296296296296,1.0,0.9444444444444444,0.9629629629629629,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,16000,end,medium,unknown,8,0.5,0.7842261904761905,0.5,0.7842261904761905,0.5,0.7842261904761905,1.0,0.5520833333333333,0.6833333333333333,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,16000,front,low,unknown,9,0.8888888888888888,0.9777777777777777,0.8888888888888888,0.9777777777777777,0.8888888888888888,0.9777777777777777,1.0,0.8333333333333334,0.8888888888888888,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,16000,front,medium,unknown,5,0.6,0.7333333333333333,0.6,0.7333333333333333,0.6,0.7333333333333333,1.0,0.6666666666666666,0.7961904761904762,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,16000,middle,low,unknown,6,0.5,0.7666666666666667,0.5,0.7666666666666667,0.5,0.7666666666666667,1.0,0.75,0.8333333333333333,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,16000,middle,medium,unknown,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6833333333333333,0.8031746031746032,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,16000,scattered,low,unknown,12,0.8333333333333334,0.9047619047619048,0.8333333333333334,0.9047619047619048,0.8333333333333334,0.9047619047619048,1.0,0.8333333333333334,0.8888888888888888,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,16000,scattered,medium,unknown,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3888888888888889,0.4888888888888889,0.6666666666666666
hotpotqa,qwen3:14b,oracle,multi_hop,4000,end,low,unknown,10,0.4,0.6075757575757575,0.4,0.6075757575757575,0.4,0.6075757575757575,0.9,0.9,0.9,0.9
hotpotqa,qwen3:14b,oracle,multi_hop,4000,end,medium,unknown,4,0.25,0.7351190476190477,0.25,0.7212301587301587,0.25,0.7351190476190477,1.0,0.5833333333333333,0.7250000000000001,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,4000,front,low,unknown,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.9047619047619048,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,4000,front,medium,unknown,7,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.9285714285714286,1.0,0.5880952380952381,0.7319727891156462,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,4000,middle,low,unknown,8,0.75,0.8333333333333334,0.75,0.8333333333333334,0.75,0.8333333333333334,1.0,0.75,0.8333333333333333,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,4000,middle,medium,unknown,4,0.5,0.638095238095238,0.5,0.6777777777777778,0.5,0.638095238095238,1.0,0.6666666666666666,0.7833333333333333,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,4000,scattered,low,unknown,10,0.8,0.9371428571428572,0.8,0.9371428571428572,0.8,0.9371428571428572,1.0,0.9,0.9333333333333333,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,4000,scattered,medium,unknown,5,0.6,0.8666666666666667,0.6,0.8666666666666667,0.6,0.8666666666666667,1.0,0.5,0.6447619047619048,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,8000,end,low,unknown,12,0.8333333333333334,0.9,0.8333333333333334,0.9,0.8333333333333334,0.9,1.0,0.8333333333333334,0.8888888888888888,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,8000,end,medium,unknown,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,8000,front,low,unknown,7,0.7142857142857143,0.8285714285714286,0.7142857142857143,0.8285714285714286,0.7142857142857143,0.8285714285714286,1.0,0.7857142857142857,0.8571428571428571,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,8000,front,medium,unknown,10,0.5,0.66,0.5,0.66,0.5,0.66,1.0,0.61,0.7373809523809524,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,8000,middle,low,unknown,10,0.7,0.8238095238095238,0.5,0.6333333333333333,0.7,0.8238095238095238,1.0,0.9,0.9333333333333333,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,8000,middle,medium,unknown,5,0.6,0.7333333333333333,0.6,0.7333333333333333,0.6,0.7333333333333333,1.0,0.6833333333333333,0.7980952380952381,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,8000,scattered,low,unknown,9,0.5555555555555556,0.8137566137566138,0.5555555555555556,0.7944444444444444,0.5555555555555556,0.8137566137566138,1.0,0.8333333333333334,0.8888888888888888,1.0
hotpotqa,qwen3:14b,oracle,multi_hop,8000,scattered,medium,unknown,5,0.8,0.8,0.6,0.6,0.8,0.8,1.0,0.5166666666666666,0.64,1.0
hotpotqa,qwen3:14b,retrieve_then_read,comparison,16000,front,low,unknown,2,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0
hotpotqa,qwen3:14b,retrieve_then_read,comparison,16000,middle,low,unknown,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hotpotqa,qwen3:14b,retrieve_then_read,comparison,16000,middle,medium,unknown,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.4,1.0
hotpotqa,qwen3:14b,retrieve_then_read,comparison,16000,scattered,medium,unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0
hotpotqa,qwen3:14b,retrieve_then_read,comparison,4000,end,low,unknown,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hotpotqa,qwen3:14b,retrieve_then_read,comparison,4000,end,medium,unknown,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,1.0
hotpotqa,qwen3:14b,retrieve_then_read,comparison,4000,front,low,unknown,3,0.3333333333333333,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6,1.0,0.6666666666666666,0.7777777777777778,1.0
hotpotqa,qwen3:14b,retrieve_then_read,comparison,4000,middle,low,unknown,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8888888888888888,1.0
hotpotqa,qwen3:14b,retrieve_then_read,comparison,4000,middle,medium,unknown,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0
hotpotqa,qwen3:14b,retrieve_then_read,comparison,4000,scattered,low,unknown,2,0.5,0.6666666666666667,0.5,0.6666666666666667,0.5,0.6666666666666667,1.0,0.5,0.6666666666666666,1.0
hotpotqa,qwen3:14b,retrieve_then_read,comparison,8000,end,low,unknown,3,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.5833333333333333,0.3333333333333333,0.5555555555555556,1.0,0.8333333333333334,0.8888888888888888,1.0
hotpotqa,qwen3:14b,retrieve_then_read,comparison,8000,middle,low,unknown,2,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5833333333333333,1.0
hotpotqa,qwen3:14b,retrieve_then_read,comparison,8000,scattered,low,unknown,2,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.75,0.8333333333333333,1.0
hotpotqa,qwen3:14b,retrieve_then_read,comparison,8000,scattered,medium,unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0
hotpotqa,qwen3:14b,retrieve_then_read,multi_hop,16000,end,low,unknown,9,0.4444444444444444,0.6074074074074074,0.4444444444444444,0.6166666666666667,0.4444444444444444,0.6074074074074074,0.7777777777777778,0.4444444444444444,0.5555555555555556,0.7777777777777778
hotpotqa,qwen3:14b,retrieve_then_read,multi_hop,16000,end,medium,unknown,8,0.25,0.4379528985507246,0.25,0.4379528985507246,0.25,0.4379528985507246,0.875,0.38541666666666663,0.5208333333333334,0.875
hotpotqa,qwen3:14b,retrieve_then_read,multi_hop,16000,front,low,unknown,9,0.4444444444444444,0.6074074074074074,0.4444444444444444,0.662962962962963,0.4444444444444444,0.6074074074074074,0.7777777777777778,0.4444444444444444,0.5555555555555556,0.7777777777777778
hotpotqa,qwen3:14b,retrieve_then_read,multi_hop,16000,front,medium,unknown,5,0.4,0.5696969696969697,0.4,0.5696969696969697,0.4,0.5696969696969697,0.7,0.3333333333333333,0.44,0.8
hotpotqa,qwen3:14b,retrieve_then_read,multi_hop,16000,middle,low,unknown,6,0.5,0.7,0.5,0.7,0.5,0.7,1.0,0.6666666666666666,0.7777777777777778,1.0
hotpotqa,qwen3:14b,retrieve_then_read,multi_hop,16000,middle,medium,unknown,9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.4462962962962963,0.5785714285714285,0.8888888888888888
hotpotqa,qwen3:14b,retrieve_then_read,multi_hop,16000,scattered,low,unknown,12,0.6666666666666666,0.7380952380952381,0.6666666666666666,0.7380952380952381,0.6666666666666666,0.7380952380952381,1.0,0.5,0.6666666666666666,1.0
hotpotqa,qwen3:14b,retrieve_then_read,multi_hop,16000,scattered,medium,unknown,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.19444444444444445,0.3,0.6666666666666666
hotpotqa,qwen3:14b,retrieve_then_read,multi_hop,4000,end,low,unknown,10,0.4,0.51,0.4,0.5045454545454545,0.4,0.51,0.85,0.55,0.65,0.9
hotpotqa,qwen3:14b,retrieve_then_read,multi_hop,4000,end,medium,unknown,4,0.0,0.4136904761904762,0.0,0.3998015873015873,0.0,0.4136904761904762,0.75,0.3333333333333333,0.45,0.75
hotpotqa,qwen3:14b,retrieve_then_read,multi_hop,4000,front,low,unknown,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8809523809523809,0.7142857142857143,0.7571428571428571,1.0
hotpotqa,qwen3:14b,retrieve_then_read,multi_hop,4000,front,medium,unknown,7,0.42857142857142855,0.5,0.42857142857142855,0.5,0.42857142857142855,0.5,0.8571428571428571,0.4238095238095238,0.5357142857142857,1.0
